Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250110;AREIA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;07/04/2026;36000790942202600;202600036872;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11268285000162;FUNDO MUNICIPAL DE SAUDE;11444;28/05/2026;PROPOSTA PAGA;Proposta Paga;23/06/2026;R$150.000,00;R$150.000,00;R$150.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;250800;JURU;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;06/04/2026;36000790483202600;202600031732;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10538747000151;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251203;POCO DANTAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;26/03/2026;36000777817202600;202600031760;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08743272000193;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250030;ALAGOA GRANDE;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;26/03/2026;36000777014202600;202600031683;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;17698753000115;FUNDO MUNICIPAL DE SAUDE DE ALAGOA GRANDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250310;CABACEIRAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;23/04/2026;36000796840202600;202600031702;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11309134000105;FUNDO MUNICIPAL DE SAUDE - CABACEIRAS PB;11072;11/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$100.000,00;R$100.000,00;R$0,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;251335;SANTA INES;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;07/04/2026;36000790793202600;202600031769;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;14418667000113;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250157;BARRA DE SANTANA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;02/04/2026;36000789771202600;202600033000;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11109361000197;FUNDO MUNICIPAL DE SAUDE BARRA DE SANTANA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4141;DANIELLA RIBEIRO;PB;251000;NAZAREZINHO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;21/03/2026;36000770320202600;202600033071;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12445365000109;FUNDO MUNICIPAL DE SAUDE DE NAZAREZINHO;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4141;DANIELLA RIBEIRO;PB;251398;SAO FRANCISCO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;24/04/2026;36000797452202600;202600040153;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10398439000178;FUNDO MUNICIPAL DE SAUDE;11610;19/06/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250190;BELEM;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;31/03/2026;36000785400202600;202600033002;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11429813000118;FUNDO MUNICIPAL DE SAUDE DE BELEM;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$142.980,00;R$142.980,00;R$142.980,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2718;AUGUSTO COUTINHO;PB;250520;CUITEGI;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;14/05/2026;36000805350202600;202600035536;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11780026000116;FUNDO MUNICIPAL DE SAUDE - CUITEGI-PB;11335;20/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$1.500.000,00;R$1.500.000,00;R$1.500.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250120;AREIAL;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;04/05/2026;36000800189202600;202600036575;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13876013000170;FUNDO MUNICIPAL DE SAUDE DE AREIAL;11403;26/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712;HUGO MOTTA / LUIZ COUTO;PB;250937;MATO GROSSO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;06/05/2026;36000801083202600;202600033069;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11951131000170;FUNDO MUNICIPAL DE SAUDE DE MATO GROSSO PB;11222;15/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2718 / 4317;AUGUSTO COUTINHO / CABO GILBERTO SILVA / LUIZ COUTO;PB;250050;ALAGOINHA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;11/05/2026;36000803478202600;202600032982;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11757032000152;FUNDO MUNICIPAL DE SAUDE DE ALAGOINHA;11237;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$2.000.000,00;R$2.000.000,00;R$2.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712 / 3997;GERVÁSIO MAIA / HUGO MOTTA;PB;251597;SOBRADO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;18/05/2026;36000806960202600;202600037403;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12012235000182;FUNDO MUNICIPAL DE SAUDE;11488;01/06/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$750.000,00;R$750.000,00;R$750.000,00
2026;50410003;S.PART.;COMISSÃO DA SAÚDE;1271;LUIZ COUTO;PB;251480;SAO JOSE DOS CORDEIROS;MUNICIPAL;COMISSAO;CAPITAL;302;1000;10302511885350001;10/06/2026;13491027000126002;202600042623;FAF;EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;Políticas de Atenção Ambulatorial Especializada e Serviços Hospitalares de Alta Complexidade - Ambulatório;13491027000176;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS CORDEIROS - PB;11928;06/07/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$55.950,00;R$55.950,00;R$0,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;3997;GERVÁSIO MAIA;PB;250480;COREMAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;14/05/2026;36000805382202600;202600037993;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11161210000188;FUNDO MUNICIPAL DE SAUDE;11269;18/05/2026;PROPOSTA PAGA;Proposta Paga;12/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2718 / 4436;AUGUSTO COUTINHO / MURILO GALDINO;PB;251390;SAO BENTO;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;08/05/2026;36000802745202600;202600031772;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;02015756000130;FUNDO MINICIPAL DE SAUDE;11231;15/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$2.000.000,00;R$2.000.000,00;R$2.000.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;1277 / 2714;ROMERO RODRIGUES / WELLINGTON ROBERTO;PB;250940;MOGEIRO;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;07/05/2026;36000801990202600;202600036783;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10664047000103;FUNDO MUNICIPAL DE SAUDE DE MOGEIRO;11421;27/05/2026;PROPOSTA PAGA;Proposta Paga;19/06/2026;R$492.463,00;R$492.463,00;R$492.463,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250077;APARECIDA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;22/04/2026;36000796057202600;202600031685;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11956816000100;FUNDO MUNICIPAL DE SAUDE DE APARECIDA;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$150.000,00;R$150.000,00;R$150.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250610;FAGUNDES;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;06/04/2026;36000790592202600;202600040133;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11307940000144;FUNDO MUNICIPAL DE SAUDE FAGUNDES PB;11610;19/06/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251130;PIANCO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;23/03/2026;36000772729202600;202600033087;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;04827493000199;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250300;CAAPORA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;29/03/2026;36000781536202600;202600033010;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10975044000190;FUNDO MUNICIPAL DE SAUDE - FMS;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;02/04/2026;36000789293202600;202600033118;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11143891000151;FUNDO MUNICIPAL DE SAUDE SAO SEBASTIAO DE LAGOA DE ROCA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4141;DANIELLA RIBEIRO;PB;251700;UMBUZEIRO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;27/03/2026;36000780790202600;202600033138;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;09494245000197;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;50410004;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;251276;RIACHAO DO POCO;MUNICIPAL;COMISSAO;CAPITAL;301;1000;10301511985810001;17/06/2026;11975218000126002;202600041692;FAF;EQUIPAMENTO;8581;ATENÇÃO PRIMÁRIA À SAÚDE;EQUIPAMENTOS - UBS;11975218000188;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE RIACHAO DO POCO;11767;30/06/2026;PROPOSTA PAGA;Proposta Paga;03/07/2026;R$499.774,00;R$499.774,00;R$499.774,00
2026;50410003;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250070;SAO JOAO DO RIO DO PEIXE;MUNICIPAL;COMISSAO;CAPITAL;302;1000;10302511885350001;31/05/2026;17648806000126008;202600041373;FAF;EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO DOMICILIAR - MELHOR EM CASA;17648806000193;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO RIO DO PEIXE;11742;29/06/2026;PROPOSTA PAGA;Proposta Paga;03/07/2026;R$199.863,00;R$199.863,00;R$199.863,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712 / 3997;GERVÁSIO MAIA / HUGO MOTTA;PB;251040;OLHO D'AGUA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;13/05/2026;36000804961202600;202600035579;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11471451000123;FUNDO MUNICIPAL DE SAUDE;11335;20/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$300.000,00;R$300.000,00;R$300.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712;HUGO MOTTA / LUIZ COUTO;PB;250180;BAYEUX;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;19/06/2026;36000815894202600;202600041937;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11685421000110;FUNDO MUNICIPAL DE SAUDE DE BAYEUX;11766;30/06/2026;PROPOSTA PAGA;Proposta Paga;02/07/2026;R$2.397.374,00;R$2.397.374,00;R$2.397.374,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712 / 3997;GERVÁSIO MAIA / HUGO MOTTA / LUIZ COUTO;PB;250415;CASSERENGUE;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;28/05/2026;36000810870202600;202600040131;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12431437000169;FUNDO MUNICIPAL DE SAUDE;11610;19/06/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250190;BELEM;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;20/05/2026;36000807277202600;202600036377;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11429813000118;FUNDO MUNICIPAL DE SAUDE DE BELEM;11401;26/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250280;BREJO DO CRUZ;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;04/05/2026;36000800029202600;202600031700;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12452534000138;FUNDO MUNICIPAL DE SAUDE DE BREJO DO CRUZ;11225;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2718 / 4436;AUGUSTO COUTINHO / MURILO GALDINO;PB;251390;SAO BENTO;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;20/05/2026;36000807725202600;202600038020;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;02015756000130;FUNDO MINICIPAL DE SAUDE;11399;26/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;4317 / 4436;CABO GILBERTO SILVA / MURILO GALDINO;PB;251620;SOUSA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;11/05/2026;36000804094202600;202600034380;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;05626697000124;FUNDO MUNICIPAL DE SAUDE DE SOUSA;11269;18/05/2026;PROPOSTA PAGA;Proposta Paga;08/06/2026;R$6.000.000,00;R$6.000.000,00;R$6.000.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;251110;PEDRA LAVRADA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;25/03/2026;36000775674202600;202600031753;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08932293000157;FUNDO MUNICIPAL DE SAUDE DE PEDRA LAVRADA;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250625;GADO BRAVO;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;22/04/2026;36000795546202600;202600036780;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11136097000180;FUNDO MUNICIPAL DE SAUDE GADO BRAVO;11419;27/05/2026;PROPOSTA PAGA;Proposta Paga;12/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;251110;PEDRA LAVRADA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;26/03/2026;36000777651202600;202600033084;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08932293000157;FUNDO MUNICIPAL DE SAUDE DE PEDRA LAVRADA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$2.593.110,00;R$2.593.110,00;R$2.593.110,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251400;SAO JOAO DO CARIRI;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;23/03/2026;36000770844202600;202600031774;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12447221000191;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO CARIRI - PB;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712 / 2715 / 4317 / 4436;CABO GILBERTO SILVA / HUGO MOTTA / LUIZ COUTO / MURILO GALDINO / RUY CARNEIRO;PB;250750;JOAO PESSOA;ESTADUAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;03/06/2026;36000812417202600;202600039366;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;11570;16/06/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$13.980.000,00;R$13.980.000,00;R$13.980.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250050;ALAGOINHA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;31/03/2026;36000785613202600;202600032979;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11757032000152;FUNDO MUNICIPAL DE SAUDE DE ALAGOINHA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2718 / 4317;AUGUSTO COUTINHO / CABO GILBERTO SILVA;PB;250860;LUCENA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;16/06/2026;36000814771202600;202600041945;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11516231000179;FUNDO MUNICIPAL DE SAUDE DE LUCENA;11766;30/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.000.000,00;R$1.000.000,00;R$0,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1283 / 3997;GERVÁSIO MAIA / WILSON SANTIAGO;PB;251392;SAO BENTINHO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;12/05/2026;36000804409202600;202600037073;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10770716000121;FUNDO MUNICIPAL DE SAUDE DE SAO BENTINHO;11488;01/06/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
