Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2024;27120012;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;250939;MATUREIA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000583349202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11209770000165;FUNDO MUNICIPAL DE SAUDE;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;42700001;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;250340;CACIMBA DE AREIA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1000;1030251182E900025;26/12/2024;36000639565202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10460927000168;FUNDO MUNICIPAL DE SAUDE DE CACIMBA DE AREIA;6334;28/12/2024;PROPOSTA PAGA;Proposta Paga;19/02/2025;R$220.000,00;R$220.000,00;R$220.000,00
2024;12830001;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;251620;SOUSA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000581546202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;05626697000124;FUNDO MUNICIPAL DE SAUDE DE SOUSA;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;20/05/2024;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2024;42700003;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;251260;QUIXABA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000585517202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12335016000134;FUNDO MUNICIPAL DE SAUDE DE QUIXABA;3593;19/04/2024;PROPOSTA PAGA;Proposta Paga;17/06/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;12830001;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;250780;JUNCO DO SERIDO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000587530202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13069201000197;FUNDO MUNICIPAL DE SAUDE DE JUNCO DO SERIDO-PB;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;40880001;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;251490;SAO MAMEDE;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000581856202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;04223191000101;FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;20/05/2024;R$450.000,00;R$450.000,00;R$450.000,00
2024;40880002;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250200;BELEM DO BREJO DO CRUZ;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;17/04/2024;36000606196202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12461113000173;FUNDO MUNICIPAL DE SAUDE DE BELEM DO BREJO DO CRUZ;3626;30/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$76.545,00;R$76.545,00;R$76.545,00
2024;40880002;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250310;CABACEIRAS;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;16/04/2024;36000605961202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11309134000105;FUNDO MUNICIPAL DE SAUDE - CABACEIRAS PB;3626;30/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$182.000,00;R$182.000,00;R$182.000,00
2024;27120006;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885357370;07/08/2024;90911224009;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO À PESSOA COM DOENÇAS CRÔNICAS - HOSPITAL HABILITADO NA ALTA COMPLEXIDADE EM ONCOLOGIA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;970368;31/12/2024;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;02/07/2025;R$300.000,00;R$300.000,00;R$269.041,22
2024;40880006;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885357370;07/08/2024;90911224009;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO À PESSOA COM DOENÇAS CRÔNICAS - HOSPITAL HABILITADO NA ALTA COMPLEXIDADE EM ONCOLOGIA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;970368;31/12/2024;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;02/07/2025;R$300.000,00;R$300.000,00;R$269.041,22
2024;41410004;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885357370;07/08/2024;90911224009;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO À PESSOA COM DOENÇAS CRÔNICAS - HOSPITAL HABILITADO NA ALTA COMPLEXIDADE EM ONCOLOGIA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;970368;31/12/2024;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;02/07/2025;R$243.989,00;R$243.989,00;R$218.810,33
2024;35300003;UNIÃO;DAMIÃO FELICIANO;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885351436;07/08/2024;90911224009;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO À PESSOA COM DOENÇAS CRÔNICAS - HOSPITAL HABILITADO NA ALTA COMPLEXIDADE EM ONCOLOGIA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;970368;31/12/2024;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;02/07/2025;R$150.000,00;R$150.000,00;R$134.520,61
2024;42700012;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885357370;07/08/2024;90911224009;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO À PESSOA COM DOENÇAS CRÔNICAS - HOSPITAL HABILITADO NA ALTA COMPLEXIDADE EM ONCOLOGIA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;970368;31/12/2024;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;02/07/2025;R$150.000,00;R$150.000,00;R$134.520,61
2024;12770001;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;250077;APARECIDA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000582752202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11956816000100;FUNDO MUNICIPAL DE SAUDE DE APARECIDA;3603;22/04/2024;PROPOSTA PAGA;Proposta Paga;24/06/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;12770001;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251420;SAO JOSE DA LAGOA TAPADA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000582958202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11420422000132;FUNDO MUNIC DE SAUDE DE JOSE DA LAGOA TAPADA;3603;22/04/2024;PROPOSTA PAGA;Proposta Paga;04/07/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;12770001;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251580;SERRA REDONDA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000583789202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;97519352000190;FUNDO MUNICIPAL DE SAUDE;3603;22/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$325.000,00;R$325.000,00;R$325.000,00
2024;12770001;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251570;SERRA GRANDE;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000583330202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11588202000112;FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE;3603;22/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$350.000,00;R$350.000,00;R$350.000,00
2024;12770003;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251430;SAO JOSE DE CAIANA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;25/03/2024;36000583297202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10785644000196;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA;3604;22/04/2024;PROPOSTA PAGA;Proposta Paga;18/06/2024;R$168.945,00;R$168.945,00;R$168.945,00
2024;12770003;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251370;SANTA RITA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;04/04/2024;36000596197202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08694222000163;FUNDO MUNICIPAL DE SAUDE DE SANTA RITA;3626;30/04/2024;PROPOSTA PAGA;Proposta Paga;18/06/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;27140001;PODE;ROMERO RODRIGUES;não se aplica;não se aplica;PB;250640;GURINHEM;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/12/2024;36000639294202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11739873000137;FMS DE GURINHEM;6313;28/12/2024;PROPOSTA PAGA;Proposta Paga;10/03/2025;R$700.000,00;R$700.000,00;R$700.000,00
2024;27110001;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;251160;PILOES;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000587376202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12044868000172;FUNDO MUNICIPAL DE SAUDE - PILOES-PB;3593;19/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;27110002;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;251290;RIO TINTO;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;26/03/2024;36000586673202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12457150000108;FUNDO MUNICIPAL DE SAUDE DE RIO TINTO;3591;19/04/2024;PROPOSTA PAGA;Proposta Paga;17/05/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;27110003;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;250130;AROEIRAS;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1001;10301511985810025;25/03/2024;10819820000124001;-;FAF;EQUIPAMENTO;8581;SAÚDE DA FAMÍLIA;EQUIPAMENTOS;10819820000163;FUNDO MUNICIPAL DE SAUDE;3720;07/05/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$299.992,00;R$299.992,00;R$299.992,00
2024;41410001;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250100;ARARUNA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000586074202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11667845000151;FUNDO MUNICIPAL DE SAUDE DE ARARUNA PARAIBA;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;20/05/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;39970002;PSB;GERVÁSIO MAIA;não se aplica;não se aplica;PB;250470;CONGO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000586680202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11436548000103;FUNDO MUNICIPAL DE SAUDE - CONGO - PARAIBA;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;251120;PEDRAS DE FOGO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000585718202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10490987000123;FUNDO MUNICIPAL DE SAUDE;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;251250;QUEIMADAS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;03/04/2024;36000595661202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11162629000154;FUNDO MUNICIPAL DE SAUDE;3615;24/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;250320;CABEDELO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;04/04/2024;36000596984202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;04849697000120;FUNDO MUNICIPAL DE SAUDE DE CABEDELO;3615;24/04/2024;PROPOSTA PAGA;Proposta Paga;20/05/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;251620;SOUSA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000581540202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;05626697000124;FUNDO MUNICIPAL DE SAUDE DE SOUSA;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;12710012;PT;LUIZ COUTO;não se aplica;não se aplica;PB;250150;BANANEIRAS;MUNICIPAL;INDIVIDUAL;CAPITAL;302;1001;10302511885350025;10/08/2024;18730452000124004;-;FAF;EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO DOMICILIAR - MELHOR EM CASA;18730452000194;BANANEIRAS - FUNDO MUNICIPAL DE SAUDE;5933;11/12/2024;PROPOSTA PAGA;Proposta Paga;19/02/2025;R$83.953,00;R$83.953,00;R$83.953,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;251140;PICUI;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1000;1030151192E890025;26/12/2024;36000639310202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08619650000121;FUNDO MUNICIPAL DE SAUDE;6313;28/12/2024;PROPOSTA PAGA;Proposta Paga;10/03/2025;R$400.000,00;R$400.000,00;R$400.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;250190;BELEM;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;27/03/2024;36000588862202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11429813000118;FUNDO MUNICIPAL DE SAUDE DE BELEM;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;12710004;PT;LUIZ COUTO;não se aplica;não se aplica;PB;250600;ESPERANCA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000582523202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12011984000195;FUNDO MUNICIPAL DE SAUDE;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;44360016;REPUBLICAN;MURILO GALDINO;não se aplica;não se aplica;PB;251030;NOVA PALMEIRA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000588163202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08579944000177;FUNDO MUNICIPAL DE SAUDE DE NOVA PALMEIRA;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;44360016;REPUBLICAN;MURILO GALDINO;não se aplica;não se aplica;PB;251050;OLIVEDOS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000585610202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;17739771000106;FUNDO MUNICIPAL DE SAUDE DE OLIVEDOS;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;27120012;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;250800;JURU;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000582620202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10538747000151;FUNDO MUNICIPAL DE SAUDE;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;20/05/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;27120012;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;251278;RIACHO DE SANTO ANTONIO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;26/03/2024;36000586635202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11170236000192;FUNDO MUNICIPAL DE SAUDE;3520;15/04/2024;PROPOSTA PAGA;Proposta Paga;23/05/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;27120001;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;ESTADUAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E901436;10/04/2024;36000601991202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;3626;30/04/2024;PROPOSTA PAGA;Proposta Paga;10/05/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;44360009;REPUBLICAN;MURILO GALDINO;não se aplica;não se aplica;PB;251690;UIRAUNA;PRIVADA;INDIVIDUAL;CAPITAL;302;1001;10302511885358692;11/04/2024;91272124002;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;REDE DE ATENÇÃO HOSPITALAR - HOSPITAL GERAL;12721072000107;ASSOC BENEFICENTE CONEGO MANOEL VIEIRA DA COSTA;959476;02/01/2025;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$200.000,00;R$200.000,00;R$0,00
2024;42700001;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;250890;MAMANGUAPE;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030251182E900025;25/03/2024;36000582912202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08674396000164;FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE;3591;19/04/2024;PROPOSTA PAGA;Proposta Paga;18/06/2024;R$400.000,00;R$400.000,00;R$400.000,00
2024;12830003;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;251365;JOCA CLAUDINO;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1001;10301511985810025;26/03/2024;11332661000124001;-;FAF;EQUIPAMENTO;8581;SAÚDE DA FAMÍLIA;EQUIPAMENTOS;11332661000130;FUNDO MUNICIPAL DE SAUDE;3630;29/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$678.976,00;R$678.976,00;R$678.976,00
2024;42700003;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;251490;SAO MAMEDE;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030151192E890025;25/03/2024;36000581846202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;04223191000101;FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB;3593;19/04/2024;PROPOSTA PAGA;Proposta Paga;17/06/2024;R$500.000,00;R$500.000,00;R$500.000,00
