Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251680;TRIUNFO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;27/05/2024;36000614196202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12794460000118;FUNDO MUNICIPAL DE SAUDE DE TRIUNFO;4192;10/06/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$489.000,00;R$489.000,00;R$489.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251450;SAO JOSE DE PIRANHAS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;08/04/2024;36000599099202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11602227000123;FUNDO MUNICIPAL DE SAUDE;3673;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$800.000,00;R$800.000,00;R$800.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250060;ALHANDRA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;11/04/2024;36000602702202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11490408000105;FUNDO MUNICIPAL DE SAUDE;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251190;PITIMBU;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;01/04/2024;36000593404202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10557425000150;FUNDO MUNICIPAL DE SAUDE DE PITIMBU;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251470;SAO JOSE DO SABUGI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;14/04/2024;36000604844202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11850135000162;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SAO JOSE DO SABUGI;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$422.146,00;R$422.146,00;R$422.146,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250530;CURRAL VELHO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;11/04/2024;36000602337202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10472943000170;FUNDO MUNICIPAL DE SAUDE DE CURRAL VELHO;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251070;PASSAGEM;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;02/05/2024;36000610174202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12383333000126;FUNDO MUNICIPAL DE SAUDE DE PASSAGEM PB;3745;08/05/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$146.000,00;R$146.000,00;R$146.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250790;JURIPIRANGA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;05/04/2024;36000597456202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11164805000197;FUNDO MUNICIPAL DE SAUDE;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250440;CONCEICAO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;09/04/2024;36000600372202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;05497410000103;FUNDO MUNICIPAL DE SAUDE DE CONCEICAO;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250880;MALTA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;28/03/2024;36000590674202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12460136000163;FUNDO MUNICIPAL DE SAUDE DE MALTA;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251065;PARARI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;05/04/2024;36000598503202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13845567000100;FUNDO MUNICIPAL DE SAUDE DE PARARI;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$66.202,00;R$66.202,00;R$66.202,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250450;CONDADO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;09/04/2024;36000600343202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;04275034000140;FUNDO MUNICIPAL DE SAUDE;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250933;MATINHAS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;01/04/2024;36000593536202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12012166000107;FUNDO MUNICIPAL DE SAUDE;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$350.000,00;R$350.000,00;R$350.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251278;RIACHO DE SANTO ANTONIO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;10/04/2024;36000601786202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11170236000192;FUNDO MUNICIPAL DE SAUDE;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250470;CONGO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;12/04/2024;36000603586202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11436548000103;FUNDO MUNICIPAL DE SAUDE - CONGO - PARAIBA;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251610;SOLEDADE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;09/04/2024;36000600167202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;02182502000106;FUNDO MUNICIPAL DE SAUDE DE SOLEDADE;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251630;SUME;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;27/03/2024;36000588286202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11285069000125;FUNDO MUNICIPAL DE SAUDE;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$926.381,00;R$926.381,00;R$926.381,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251020;NOVA OLINDA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;18/04/2024;36000606585202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11268720000159;FUNDO MUNICIPAL DE SAUDE_NOVA OLINDA;3673;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251680;TRIUNFO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;17/12/2024;36000637423202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12794460000118;FUNDO MUNICIPAL DE SAUDE DE TRIUNFO;6155;18/12/2024;PROPOSTA PAGA;Proposta Paga;10/03/2025;R$240.000,00;R$240.000,00;R$240.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251130;PIANCO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;05/04/2024;36000597457202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;04827493000199;FUNDO MUNICIPAL DE SAUDE;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250890;MAMANGUAPE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;08/04/2024;36000599175202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08674396000164;FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE;3673;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$500.000,00;R$500.000,00;R$500.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250415;CASSERENGUE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;02/04/2024;36000593738202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12431437000169;FUNDO MUNICIPAL DE SAUDE;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$65.000,00;R$65.000,00;R$65.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251610;SOLEDADE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;04/04/2024;36000596708202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;02182502000106;FUNDO MUNICIPAL DE SAUDE DE SOLEDADE;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251640;TACIMA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;27/03/2024;36000590644202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11907806000184;FUNDO MUNICIPAL DE SAUDE DE TACIMA;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250500;CUBATI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;04/04/2024;36000597213202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08580325000100;FUNDO MUNICIPAL DE SAUDE DE CUBATI;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$100.000,00;R$100.000,00;R$100.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251310;SALGADO DE SAO FELIX;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;04/04/2024;36000596281202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11462050000107;FUNDO MUNICIPAL DE SAUDE DE SALGADO DE SAO FELIX;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251675;TENORIO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;15/04/2024;36000605228202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11793042000143;FUNDO MUNICIPAL DE SAUDE DE TENORIO;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251455;SAO JOSE DE PRINCESA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;08/04/2024;36000599137202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10460712000147;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE PRINCESA;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251330;SANTA HELENA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;22/04/2024;36000607692202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11245287000136;FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA-PB;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$400.000,00;R$400.000,00;R$400.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251190;PITIMBU;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;16/12/2024;36000637364202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10557425000150;FUNDO MUNICIPAL DE SAUDE DE PITIMBU;6155;18/12/2024;PROPOSTA PAGA;Proposta Paga;10/03/2025;R$163.869,00;R$163.869,00;R$163.869,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250470;CONGO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;12/04/2024;36000603579202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11436548000103;FUNDO MUNICIPAL DE SAUDE - CONGO - PARAIBA;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$200.000,00;R$200.000,00;R$200.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251675;TENORIO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;17/06/2024;36000617196202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11793042000143;FUNDO MUNICIPAL DE SAUDE DE TENORIO;4453;19/06/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$15.903,00;R$15.903,00;R$15.903,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250930;MATARACA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;11/04/2024;36000602606202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;13070749000157;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB;3666;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$158.869,00;R$158.869,00;R$158.869,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250580;DUAS ESTRADAS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;11/04/2024;36000602435202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11814527000176;FUNDO MUNICIPAL DE SAUDE DE DUAS ESTRADAS;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$250.000,00;R$250.000,00;R$250.000,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250430;CATOLE DO ROCHA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;05/04/2024;36000598059202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12784607000199;FUNDO MUNICIPAL DE SAUDE DE CATOLE DO ROCHA;3673;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$754.029,00;R$754.029,00;R$754.029,00
2024;71160001;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250400;CAMPINA GRANDE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;19/04/2024;36000607187202400;-;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;24513574000121;FUNDO MUNICIPAL DE SAUDE DE CAMPINA GRANDE;3673;30/04/2024;PROPOSTA PAGA;Proposta Paga;01/07/2024;R$10.214.869,00;R$10.214.869,00;R$10.214.869,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250390;CAMALAU;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;01/04/2024;36000592359202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11417610000101;FUNDO MUNICIPAL DE SAUDE CAMALAU;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$300.000,00;R$300.000,00;R$300.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251380;SANTA TERESINHA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;04/04/2024;36000597268202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12447227000169;FUNDO MUNICIPAL DE SAUDE DE SANTA TEREZINHA;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250710;ITAPOROROCA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;01/04/2024;36000593491202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12099621000153;FUNDO MUNICIPAL DE SAUDE;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$400.000,00;R$400.000,00;R$400.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251720;VIEIROPOLIS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;27/03/2024;36000590637202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;14688620000170;FUNDO MUNICIPAL DE SAUDE DE VIEIROPOLIS;3624;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$150.000,00;R$150.000,00;R$150.000,00
2024;71160002;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251680;TRIUNFO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;27/03/2024;36000589764202400;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12794460000118;FUNDO MUNICIPAL DE SAUDE DE TRIUNFO;3676;30/04/2024;PROPOSTA PAGA;Proposta Paga;13/12/2024;R$500.000,00;R$500.000,00;R$500.000,00
